time,dangjin_floating,dangjin_warehouse,dangjin,ulsan_not_used,ulsan
2015-01-28 15:00,566,430,682,nan,
2015-01-28 16:00,408,307,485,nan,
2015-01-28 17:00,149,104,147,nan,
2015-01-28 18:00,38,22,32,nan,
2015-01-28 19:00,0,0,0,nan,
2015-01-28 20:00,0,0,0,nan,
2015-01-28 21:00,0,0,0,nan,
2015-01-28 22:00,0,0,0,nan,
2015-01-28 23:00,0,0,0,nan,
2015-01-29 0:00,0,0,0,nan,
2015-01-29 1:00,0,0,0,nan,
2015-01-29 2:00,0,0,0,nan,
2015-01-29 3:00,0,0,0,nan,
2015-01-29 4:00,0,0,0,nan,
2015-01-29 5:00,0,0,0,nan,
2015-01-29 6:00,0,0,0,nan,
2015-01-29 7:00,0,0,0,nan,
2015-01-29 8:00,0,0,0,nan,
2015-01-29 9:00,12,5,0,nan,
2015-01-29 10:00,56,42,51,nan,
2015-01-29 11:00,192,138,170,nan,
2015-01-29 12:00,159,108,146,nan,
2015-01-29 13:00,170,117,171,nan,
2015-01-29 14:00,243,165,246,nan,
2015-01-29 15:00,173,108,153,nan,
2015-01-29 16:00,79,47,65,nan,
2015-01-29 17:00,47,28,30,nan,
2015-01-29 18:00,7,2,0,nan,
2015-01-29 19:00,0,0,0,nan,
2015-01-29 20:00,0,0,0,nan,
2015-01-29 21:00,0,0,0,nan,
2015-01-29 22:00,0,0,0,nan,
2015-01-29 23:00,0,0,0,nan,
2015-01-30 0:00,0,0,0,nan,
2015-01-30 1:00,0,0,0,nan,
2015-01-30 2:00,0,0,0,nan,
2015-01-30 3:00,0,0,0,nan,
2015-01-30 4:00,0,0,0,nan,
2015-01-30 5:00,0,0,0,nan,
2015-01-30 6:00,0,0,0,nan,
2015-01-30 7:00,0,0,0,nan,
2015-01-30 8:00,0,0,0,nan,
2015-01-30 9:00,10,5,0,nan,
2015-01-30 10:00,75,58,65,nan,
2015-01-30 11:00,281,189,285,nan,
2015-01-30 12:00,459,279,452,nan,
2015-01-30 13:00,612,343,750,nan,
2015-01-30 14:00,628,489,787,nan,
2015-01-30 15:00,591,488,744,nan,
2015-01-30 16:00,448,374,580,nan,
2015-01-30 17:00,160,134,203,nan,
2015-01-30 18:00,30,32,27,nan,
2015-01-30 19:00,0,0,0,nan,
2015-01-30 20:00,0,0,0,nan,
2015-01-30 21:00,0,0,0,nan,
2015-01-30 22:00,0,0,0,nan,
2015-01-30 23:00,0,0,0,nan,
2015-01-31 0:00,0,0,0,nan,
2015-01-31 1:00,0,0,0,nan,
2015-01-31 2:00,0,0,0,nan,
2015-01-31 3:00,0,0,0,nan,
2015-01-31 4:00,0,0,0,nan,
2015-01-31 5:00,0,0,0,nan,
2015-01-31 6:00,0,0,0,nan,
2015-01-31 7:00,0,0,0,nan,
2015-01-31 8:00,1,1,0,nan,
2015-01-31 9:00,107,49,124,nan,
2015-01-31 10:00,351,181,383,nan,
2015-01-31 11:00,528,358,461,nan,
2015-01-31 12:00,633,464,544,nan,
2015-01-31 13:00,678,502,611,nan,
2015-01-31 14:00,666,535,634,nan,
2015-01-31 15:00,617,506,591,nan,
2015-01-31 16:00,485,397,494,nan,
2015-01-31 17:00,179,189,218,nan,
2015-01-31 18:00,31,34,28,nan,
2015-01-31 19:00,0,0,0,nan,
2015-01-31 20:00,0,0,0,nan,
2015-01-31 21:00,0,0,0,nan,
2015-01-31 22:00,0,0,0,nan,
2015-01-31 23:00,0,0,0,nan,
2015-02-01 0:00,0,0,0,nan,
2015-02-01 1:00,0,0,0,0,0
2015-02-01 2:00,0,0,0,0,0
2015-02-01 3:00,0,0,0,0,0
2015-02-01 4:00,0,0,0,0,0
2015-02-01 5:00,0,0,0,0,0
2015-02-01 6:00,0,0,0,0,0
2015-02-01 7:00,0,0,0,0,0
2015-02-01 8:00,1,1,0,4,4
2015-02-01 9:00,102,54,94,71,71
2015-02-01 10:00,326,178,273,191,191
2015-02-01 11:00,512,346,438,282,282
2015-02-01 12:00,629,457,545,328,328
2015-02-01 13:00,654,505,598,348,348
2015-02-01 14:00,609,483,563,337,337
2015-02-01 15:00,579,477,554,294,294
2015-02-01 16:00,459,376,458,222,222
2015-02-01 17:00,174,188,212,90,90
2015-02-01 18:00,26,37,22,5,5
2015-02-01 19:00,0,0,0,0,0
2015-02-01 20:00,0,0,0,0,0
2015-02-01 21:00,0,0,0,0,0
2015-02-01 22:00,0,0,0,0,0
2015-02-01 23:00,0,0,0,0,0
2015-02-02 0:00,0,0,0,0,0
2015-02-02 1:00,0,0,0,0,0
2015-02-02 2:00,0,0,0,0,0
2015-02-02 3:00,0,0,0,0,0
2015-02-02 4:00,0,0,0,0,0
2015-02-02 5:00,0,0,0,0,0
2015-02-02 6:00,0,0,0,0,0
2015-02-02 7:00,0,0,0,0,0
2015-02-02 8:00,0,0,0,3,3
2015-02-02 9:00,41,27,28,61,61
2015-02-02 10:00,161,101,122,160,160
2015-02-02 11:00,214,147,175,216,216
2015-02-02 12:00,539,402,480,260,260
2015-02-02 13:00,620,480,554,193,193
2015-02-02 14:00,600,489,551,265,265
2015-02-02 15:00,550,451,517,188,188
2015-02-02 16:00,432,344,425,187,187
2015-02-02 17:00,171,161,193,77,77
2015-02-02 18:00,26,30,17,4,4
2015-02-02 19:00,0,0,0,0,0
2015-02-02 20:00,0,0,0,0,0
2015-02-02 21:00,0,0,0,0,0
2015-02-02 22:00,0,0,0,0,0
2015-02-02 23:00,0,0,0,0,0
2015-02-03 0:00,0,0,0,0,0
2015-02-03 1:00,0,0,0,0,0
2015-02-03 2:00,0,0,0,0,0
2015-02-03 3:00,0,0,0,0,0
2015-02-03 4:00,0,0,0,0,0
2015-02-03 5:00,0,0,0,0,0
2015-02-03 6:00,0,0,0,0,0
2015-02-03 7:00,0,0,0,0,0
2015-02-03 8:00,1,1,0,2,2
2015-02-03 9:00,71,46,56,57,57
2015-02-03 10:00,121,126,166,174,174
2015-02-03 11:00,364,240,298,209,209
2015-02-03 12:00,435,286,334,274,274
2015-02-03 13:00,406,284,337,296,296
2015-02-03 14:00,495,367,422,305,305
2015-02-03 15:00,523,396,466,166,166
2015-02-03 16:00,363,259,301,64,64
2015-02-03 17:00,146,111,112,17,17
2015-02-03 18:00,27,30,16,3,3
2015-02-03 19:00,0,0,0,0,0
2015-02-03 20:00,0,0,0,0,0
2015-02-03 21:00,0,0,0,0,0
2015-02-03 22:00,0,0,0,0,0
2015-02-03 23:00,0,0,0,0,0
2015-02-04 0:00,0,0,0,0,0
2015-02-04 1:00,0,0,0,0,0
2015-02-04 2:00,0,0,0,0,0
2015-02-04 3:00,0,0,0,0,0
2015-02-04 4:00,0,0,0,0,0
2015-02-04 5:00,0,0,0,0,0
2015-02-04 6:00,0,0,0,0,0
2015-02-04 7:00,0,0,0,0,0
2015-02-04 8:00,0,0,0,0,0
2015-02-04 9:00,59,41,41,7,7
2015-02-04 10:00,158,118,113,25,25
2015-02-04 11:00,324,206,257,44,44
2015-02-04 12:00,397,239,303,86,86
2015-02-04 13:00,354,229,280,86,86
2015-02-04 14:00,245,166,189,73,73
2015-02-04 15:00,359,258,288,73,73
2015-02-04 16:00,281,193,224,49,49
2015-02-04 17:00,167,114,129,44,44
2015-02-04 18:00,36,18,18,7,7
2015-02-04 19:00,0,0,0,0,0
2015-02-04 20:00,0,0,0,0,0
2015-02-04 21:00,0,0,0,0,0
2015-02-04 22:00,0,0,0,0,0
2015-02-04 23:00,0,0,0,0,0
2015-02-05 0:00,0,0,0,0,0
2015-02-05 1:00,0,0,0,0,0
2015-02-05 2:00,0,0,0,0,0
2015-02-05 3:00,0,0,0,0,0
2015-02-05 4:00,0,0,0,0,0
2015-02-05 5:00,0,0,0,0,0
2015-02-05 6:00,0,0,0,0,0
2015-02-05 7:00,0,0,0,0,0
2015-02-05 8:00,1,0,0,3,3
2015-02-05 9:00,50,37,34,58,58
2015-02-05 10:00,165,140,114,145,145
2015-02-05 11:00,272,265,158,141,141
2015-02-05 12:00,524,341,366,234,234
2015-02-05 13:00,638,256,535,333,333
2015-02-05 14:00,619,424,559,219,219
2015-02-05 15:00,533,444,494,200,200
2015-02-05 16:00,407,339,394,140,140
2015-02-05 17:00,186,168,194,86,86
2015-02-05 18:00,33,31,20,11,11
2015-02-05 19:00,0,0,0,0,0
2015-02-05 20:00,0,0,0,0,0
2015-02-05 21:00,0,0,0,0,0
2015-02-05 22:00,0,0,0,0,0
2015-02-05 23:00,0,0,0,0,0
2015-02-06 0:00,0,0,0,0,0
2015-02-06 1:00,0,0,0,0,0
2015-02-06 2:00,0,0,0,0,0
2015-02-06 3:00,0,0,0,0,0
2015-02-06 4:00,0,0,0,0,0
2015-02-06 5:00,0,0,0,0,0
2015-02-06 6:00,0,0,0,0,0
2015-02-06 7:00,0,0,0,0,0
2015-02-06 8:00,1,0,0,5,5
2015-02-06 9:00,101,58,89,70,70
2015-02-06 10:00,211,93,136,187,187
2015-02-06 11:00,380,212,309,273,273
2015-02-06 12:00,400,315,348,321,321
2015-02-06 13:00,650,492,574,335,335
2015-02-06 14:00,578,480,554,334,334
2015-02-06 15:00,515,468,545,288,288
2015-02-06 16:00,440,383,549,212,212
2015-02-06 17:00,205,188,298,91,91
2015-02-06 18:00,25,26,21,7,7
2015-02-06 19:00,0,0,0,0,0
2015-02-06 20:00,0,0,0,0,0
2015-02-06 21:00,0,0,0,0,0
2015-02-06 22:00,0,0,0,0,0
2015-02-06 23:00,0,0,0,0,0
2015-02-07 0:00,0,0,0,0,0
2015-02-07 1:00,0,0,0,0,0
2015-02-07 2:00,0,0,0,0,0
2015-02-07 3:00,0,0,0,0,0
2015-02-07 4:00,0,0,0,0,0
2015-02-07 5:00,0,0,0,0,0
2015-02-07 6:00,0,0,0,0,0
2015-02-07 7:00,0,0,0,0,0
2015-02-07 8:00,0,0,0,1,1
2015-02-07 9:00,14,8,3,42,42
2015-02-07 10:00,59,40,64,90,90
2015-02-07 11:00,296,216,332,201,201
2015-02-07 12:00,421,286,439,316,316
2015-02-07 13:00,592,442,686,328,328
2015-02-07 14:00,393,260,437,317,317
2015-02-07 15:00,329,254,413,280,280
2015-02-07 16:00,185,119,215,191,191
2015-02-07 17:00,104,60,99,62,62
2015-02-07 18:00,20,8,8,5,5
2015-02-07 19:00,0,0,0,0,0
2015-02-07 20:00,0,0,0,0,0
2015-02-07 21:00,0,0,0,0,0
2015-02-07 22:00,0,0,0,0,0
2015-02-07 23:00,0,0,0,0,0
2015-02-08 0:00,0,0,0,0,0
2015-02-08 1:00,0,0,0,0,0
2015-02-08 2:00,0,0,0,0,0
2015-02-08 3:00,0,0,0,0,0
2015-02-08 4:00,0,0,0,0,0
2015-02-08 5:00,0,0,0,0,0
2015-02-08 6:00,0,0,0,0,0
2015-02-08 7:00,0,0,0,0,0
2015-02-08 8:00,2,0,0,1,1
2015-02-08 9:00,46,29,31,75,75
2015-02-08 10:00,143,111,125,205,205
2015-02-08 11:00,364,184,254,299,299
2015-02-08 12:00,529,160,386,357,357
2015-02-08 13:00,652,181,586,377,377
2015-02-08 14:00,704,307,646,366,366
2015-02-08 15:00,628,404,606,325,325
2015-02-08 16:00,494,367,501,249,249
2015-02-08 17:00,239,216,280,123,123
2015-02-08 18:00,35,49,32,8,8
2015-02-08 19:00,0,0,0,0,0
2015-02-08 20:00,0,0,0,0,0
2015-02-08 21:00,0,0,0,0,0
2015-02-08 22:00,0,0,0,0,0
2015-02-08 23:00,0,0,0,0,0
2015-02-09 0:00,0,0,0,0,0
2015-02-09 1:00,0,0,0,0,0
2015-02-09 2:00,0,0,0,0,0
2015-02-09 3:00,0,0,0,0,0
2015-02-09 4:00,0,0,0,0,0
2015-02-09 5:00,0,0,0,0,0
2015-02-09 6:00,0,0,0,0,0
2015-02-09 7:00,0,0,0,0,0
2015-02-09 8:00,4,1,0,9,9
2015-02-09 9:00,132,59,116,84,84
2015-02-09 10:00,364,198,308,210,210
2015-02-09 11:00,531,349,434,305,305
2015-02-09 12:00,636,444,533,357,357
2015-02-09 13:00,620,442,527,379,379
2015-02-09 14:00,324,217,250,364,364
2015-02-09 15:00,328,254,293,322,322
2015-02-09 16:00,262,179,209,251,251
2015-02-09 17:00,169,109,139,124,124
2015-02-09 18:00,26,11,7,8,8
2015-02-09 19:00,0,0,0,0,0
2015-02-09 20:00,0,0,0,0,0
2015-02-09 21:00,0,0,0,0,0
2015-02-09 22:00,0,0,0,0,0
2015-02-09 23:00,0,0,0,0,0
2015-02-10 0:00,0,0,0,0,0
2015-02-10 1:00,0,0,0,0,0
2015-02-10 2:00,0,0,0,0,0
2015-02-10 3:00,0,0,0,0,0
2015-02-10 4:00,0,0,0,0,0
2015-02-10 5:00,0,0,0,0,0
2015-02-10 6:00,0,0,0,0,0
2015-02-10 7:00,0,0,0,0,0
2015-02-10 8:00,2,0,0,7,7
2015-02-10 9:00,59,39,47,70,70
2015-02-10 10:00,208,132,173,172,172
2015-02-10 11:00,370,247,303,254,254
2015-02-10 12:00,490,333,401,306,306
2015-02-10 13:00,538,379,455,329,329
2015-02-10 14:00,458,333,400,310,310
2015-02-10 15:00,432,321,385,258,258
2015-02-10 16:00,300,210,265,181,181
2015-02-10 17:00,168,110,143,83,83
2015-02-10 18:00,36,20,19,10,10
2015-02-10 19:00,0,0,0,0,0
2015-02-10 20:00,0,0,0,0,0
2015-02-10 21:00,0,0,0,0,0
2015-02-10 22:00,0,0,0,0,0
2015-02-10 23:00,0,0,0,0,0
2015-02-11 0:00,0,0,0,0,0
2015-02-11 1:00,0,0,0,0,0
2015-02-11 2:00,0,0,0,0,0
2015-02-11 3:00,0,0,0,0,0
2015-02-11 4:00,0,0,0,0,0
2015-02-11 5:00,0,0,0,0,0
2015-02-11 6:00,0,0,0,0,0
2015-02-11 7:00,0,0,0,0,0
2015-02-11 8:00,1,0,0,6,6
2015-02-11 9:00,39,24,23,41,41
2015-02-11 10:00,165,120,131,140,140
2015-02-11 11:00,294,234,238,219,219
2015-02-11 12:00,339,266,265,313,313
2015-02-11 13:00,522,378,455,329,329
2015-02-11 14:00,592,412,494,311,311
2015-02-11 15:00,417,285,341,231,231
2015-02-11 16:00,371,287,351,156,156
2015-02-11 17:00,195,133,172,88,88
2015-02-11 18:00,53,42,36,14,14
2015-02-11 19:00,1,0,0,0,0
2015-02-11 20:00,0,0,0,0,0
2015-02-11 21:00,0,0,0,0,0
2015-02-11 22:00,0,0,0,0,0
2015-02-11 23:00,0,0,0,0,0
2015-02-12 0:00,0,0,0,0,0
2015-02-12 1:00,0,0,0,0,0
2015-02-12 2:00,0,0,0,0,0
2015-02-12 3:00,0,0,0,0,0
2015-02-12 4:00,0,0,0,0,0
2015-02-12 5:00,0,0,0,0,0
2015-02-12 6:00,0,0,0,0,0
2015-02-12 7:00,0,0,0,0,0
2015-02-12 8:00,3,2,0,4,4
2015-02-12 9:00,111,61,99,59,59
2015-02-12 10:00,349,212,296,154,154
2015-02-12 11:00,557,376,457,260,260
2015-02-12 12:00,694,442,564,335,335
2015-02-12 13:00,732,475,624,366,366
2015-02-12 14:00,702,525,671,354,354
2015-02-12 15:00,607,519,763,317,317
2015-02-12 16:00,480,428,642,246,246
2015-02-12 17:00,269,237,399,125,125
2015-02-12 18:00,36,56,40,11,11
2015-02-12 19:00,0,0,0,0,0
2015-02-12 20:00,0,0,0,0,0
2015-02-12 21:00,0,0,0,0,0
2015-02-12 22:00,0,0,0,0,0
2015-02-12 23:00,0,0,0,0,0
2015-02-13 0:00,0,0,0,0,0
2015-02-13 1:00,0,0,0,0,0
2015-02-13 2:00,0,0,0,0,0
2015-02-13 3:00,0,0,0,0,0
2015-02-13 4:00,0,0,0,0,0
2015-02-13 5:00,0,0,0,0,0
2015-02-13 6:00,0,0,0,0,0
2015-02-13 7:00,0,0,0,0,0
2015-02-13 8:00,4,2,1,1,1
2015-02-13 9:00,120,62,141,82,82
2015-02-13 10:00,339,204,378,207,207
2015-02-13 11:00,549,366,585,295,295
2015-02-13 12:00,685,463,725,346,346
2015-02-13 13:00,723,525,797,365,365
2015-02-13 14:00,695,536,806,354,354
2015-02-13 15:00,612,500,754,320,320
2015-02-13 16:00,469,413,645,249,249
2015-02-13 17:00,265,223,390,127,127
2015-02-13 18:00,38,52,40,11,11
2015-02-13 19:00,0,0,0,0,0
2015-02-13 20:00,0,0,0,0,0
2015-02-13 21:00,0,0,0,0,0
2015-02-13 22:00,0,0,0,0,0
2015-02-13 23:00,0,0,0,0,0
2015-02-14 0:00,0,0,0,0,0
2015-02-14 1:00,0,0,0,0,0
2015-02-14 2:00,0,0,0,0,0
2015-02-14 3:00,0,0,0,0,0
2015-02-14 4:00,0,0,0,0,0
2015-02-14 5:00,0,0,0,0,0
2015-02-14 6:00,0,0,0,0,0
2015-02-14 7:00,0,0,0,0,0
2015-02-14 8:00,3,1,0,8,8
2015-02-14 9:00,80,52,82,76,76
2015-02-14 10:00,235,153,257,189,189
2015-02-14 11:00,207,127,190,273,273
2015-02-14 12:00,102,64,107,328,328
2015-02-14 13:00,294,200,342,347,347
2015-02-14 14:00,498,337,523,337,337
2015-02-14 15:00,467,337,516,301,301
2015-02-14 16:00,358,270,415,230,230
2015-02-14 17:00,211,147,253,119,119
2015-02-14 18:00,48,30,38,12,12
2015-02-14 19:00,0,0,0,0,0
2015-02-14 20:00,0,0,0,0,0
2015-02-14 21:00,0,0,0,0,0
2015-02-14 22:00,0,0,0,0,0
2015-02-14 23:00,0,0,0,0,0
2015-02-15 0:00,0,0,0,0,0
2015-02-15 1:00,0,0,0,0,0
2015-02-15 2:00,0,0,0,0,0
2015-02-15 3:00,0,0,0,0,0
2015-02-15 4:00,0,0,0,0,0
2015-02-15 5:00,0,0,0,0,0
2015-02-15 6:00,0,0,0,0,0
2015-02-15 7:00,0,0,0,0,0
2015-02-15 8:00,4,2,0,10,10
2015-02-15 9:00,66,46,72,63,63
2015-02-15 10:00,168,111,181,117,117
2015-02-15 11:00,254,176,283,176,176
2015-02-15 12:00,400,271,429,253,253
2015-02-15 13:00,422,274,434,171,171
2015-02-15 14:00,401,264,403,80,80
2015-02-15 15:00,237,156,236,50,50
2015-02-15 16:00,115,76,109,26,26
2015-02-15 17:00,73,45,60,8,8
2015-02-15 18:00,8,2,0,1,1
2015-02-15 19:00,0,0,0,0,0
2015-02-15 20:00,0,0,0,0,0
2015-02-15 21:00,0,0,0,0,0
2015-02-15 22:00,0,0,0,0,0
2015-02-15 23:00,0,0,0,0,0
2015-02-16 0:00,0,0,0,0,0
2015-02-16 1:00,0,0,0,0,0
2015-02-16 2:00,0,0,0,0,0
2015-02-16 3:00,0,0,0,0,0
2015-02-16 4:00,0,0,0,0,0
2015-02-16 5:00,0,0,0,0,0
2015-02-16 6:00,0,0,0,0,0
2015-02-16 7:00,0,0,0,0,0
2015-02-16 8:00,0,0,0,0,0
2015-02-16 9:00,10,4,0,1,1
2015-02-16 10:00,33,20,20,8,8
2015-02-16 11:00,60,40,59,16,16
2015-02-16 12:00,38,22,25,9,9
2015-02-16 13:00,33,25,25,16,16
2015-02-16 14:00,30,17,13,19,19
2015-02-16 15:00,16,6,0,10,10
2015-02-16 16:00,15,7,0,4,4
2015-02-16 17:00,9,2,0,0,0
2015-02-16 18:00,1,0,0,0,0
2015-02-16 19:00,0,0,0,0,0
2015-02-16 20:00,0,0,0,0,0
2015-02-16 21:00,0,0,0,0,0
2015-02-16 22:00,0,0,0,0,0
2015-02-16 23:00,0,0,0,0,0
2015-02-17 0:00,0,0,0,0,0
2015-02-17 1:00,0,0,0,0,0
2015-02-17 2:00,0,0,0,0,0
2015-02-17 3:00,0,0,0,0,0
2015-02-17 4:00,0,0,0,0,0
2015-02-17 5:00,0,0,0,0,0
2015-02-17 6:00,0,0,0,0,0
2015-02-17 7:00,0,0,0,0,0
2015-02-17 8:00,0,0,0,8,8
2015-02-17 9:00,12,5,0,73,73
2015-02-17 10:00,61,30,54,133,133
2015-02-17 11:00,90,104,91,274,274
2015-02-17 12:00,195,124,173,318,318
2015-02-17 13:00,260,161,259,351,351
2015-02-17 14:00,390,201,423,327,327
2015-02-17 15:00,268,152,235,239,239
2015-02-17 16:00,124,73,108,199,199
2015-02-17 17:00,126,63,121,96,96
2015-02-17 18:00,32,9,13,10,10
2015-02-17 19:00,1,0,0,0,0
2015-02-17 20:00,0,0,0,0,0
2015-02-17 21:00,0,0,0,0,0
2015-02-17 22:00,0,0,0,0,0
2015-02-17 23:00,0,0,0,0,0
2015-02-18 0:00,0,0,0,0,0
2015-02-18 1:00,0,0,0,0,0
2015-02-18 2:00,0,0,0,0,0
2015-02-18 3:00,0,0,0,0,0
2015-02-18 4:00,0,0,0,0,0
2015-02-18 5:00,0,0,0,0,0
2015-02-18 6:00,0,0,0,0,0
2015-02-18 7:00,0,0,0,0,0
2015-02-18 8:00,0,0,0,9,9
2015-02-18 9:00,11,7,0,75,75
2015-02-18 10:00,31,20,14,178,178
2015-02-18 11:00,151,101,143,252,252
2015-02-18 12:00,307,134,283,308,308
2015-02-18 13:00,613,262,640,323,323
2015-02-18 14:00,633,460,673,283,283
2015-02-18 15:00,532,403,562,109,109
2015-02-18 16:00,369,277,413,159,159
2015-02-18 17:00,81,45,69,58,58
2015-02-18 18:00,11,3,0,5,5
2015-02-18 19:00,0,0,0,0,0
2015-02-18 20:00,0,0,0,0,0
2015-02-18 21:00,0,0,0,0,0
2015-02-18 22:00,0,0,0,0,0
2015-02-18 23:00,0,0,0,0,0
2015-02-19 0:00,0,0,0,0,0
2015-02-19 1:00,0,0,0,0,0
2015-02-19 2:00,0,0,0,0,0
2015-02-19 3:00,0,0,0,0,0
2015-02-19 4:00,0,0,0,0,0
2015-02-19 5:00,0,0,0,0,0
2015-02-19 6:00,0,0,0,0,0
2015-02-19 7:00,0,0,0,0,0
2015-02-19 8:00,8,4,4,7,7
2015-02-19 9:00,127,72,148,72,72
2015-02-19 10:00,349,211,384,189,189
2015-02-19 11:00,564,371,601,282,282
2015-02-19 12:00,685,466,715,317,317
2015-02-19 13:00,743,510,785,201,201
2015-02-19 14:00,709,512,791,132,132
2015-02-19 15:00,622,471,728,266,266
2015-02-19 16:00,447,355,559,193,193
2015-02-19 17:00,321,233,404,118,118
2015-02-19 18:00,64,60,71,10,10
2015-02-19 19:00,2,0,0,0,0
2015-02-19 20:00,0,0,0,0,0
2015-02-19 21:00,0,0,0,0,0
2015-02-19 22:00,0,0,0,0,0
2015-02-19 23:00,0,0,0,0,0
2015-02-20 0:00,0,0,0,0,0
2015-02-20 1:00,0,0,0,0,0
2015-02-20 2:00,0,0,0,0,0
2015-02-20 3:00,0,0,0,0,0
2015-02-20 4:00,0,0,0,0,0
2015-02-20 5:00,0,0,0,0,0
2015-02-20 6:00,0,0,0,0,0
2015-02-20 7:00,0,0,0,0,0
2015-02-20 8:00,9,4,2,11,11
2015-02-20 9:00,108,68,120,64,64
2015-02-20 10:00,278,179,288,170,170
2015-02-20 11:00,298,199,303,285,285
2015-02-20 12:00,517,361,557,325,325
2015-02-20 13:00,653,437,664,364,364
2015-02-20 14:00,357,230,344,356,356
2015-02-20 15:00,372,264,392,315,315
2015-02-20 16:00,399,280,450,241,241
2015-02-20 17:00,178,111,164,124,124
2015-02-20 18:00,35,17,17,12,12
2015-02-20 19:00,0,0,0,0,0
2015-02-20 20:00,0,0,0,0,0
2015-02-20 21:00,0,0,0,0,0
2015-02-20 22:00,0,0,0,0,0
2015-02-20 23:00,0,0,0,0,0
2015-02-21 0:00,0,0,0,0,0
2015-02-21 1:00,0,0,0,0,0
2015-02-21 2:00,0,0,0,0,0
2015-02-21 3:00,0,0,0,0,0
2015-02-21 4:00,0,0,0,0,0
2015-02-21 5:00,0,0,0,0,0
2015-02-21 6:00,0,0,0,0,0
2015-02-21 7:00,0,0,0,0,0
2015-02-21 8:00,1,0,0,0,0
2015-02-21 9:00,15,8,0,20,20
2015-02-21 10:00,50,32,44,42,42
2015-02-21 11:00,79,55,82,39,39
2015-02-21 12:00,95,62,90,48,48
2015-02-21 13:00,84,52,76,36,36
2015-02-21 14:00,77,53,76,25,25
2015-02-21 15:00,106,72,108,16,16
2015-02-21 16:00,90,52,87,7,7
2015-02-21 17:00,45,22,31,1,1
2015-02-21 18:00,6,1,0,0,0
2015-02-21 19:00,0,0,0,0,0
2015-02-21 20:00,0,0,0,0,0
2015-02-21 21:00,0,0,0,0,0
2015-02-21 22:00,0,0,0,0,0
2015-02-21 23:00,0,0,0,0,0
2015-02-22 0:00,0,0,0,0,0
2015-02-22 1:00,0,0,0,0,0
2015-02-22 2:00,0,0,0,0,0
2015-02-22 3:00,0,0,0,0,0
2015-02-22 4:00,0,0,0,0,0
2015-02-22 5:00,0,0,0,0,0
2015-02-22 6:00,0,0,0,0,0
2015-02-22 7:00,0,0,0,0,0
2015-02-22 8:00,2,0,0,2,2
2015-02-22 9:00,37,20,20,5,5
2015-02-22 10:00,113,73,118,40,40
2015-02-22 11:00,193,116,190,86,86
2015-02-22 12:00,207,138,211,114,114
2015-02-22 13:00,272,168,273,101,101
2015-02-22 14:00,386,250,382,50,50
2015-02-22 15:00,519,383,596,194,194
2015-02-22 16:00,480,373,571,251,251
2015-02-22 17:00,244,175,267,90,90
2015-02-22 18:00,62,32,50,24,24
2015-02-22 19:00,2,0,0,0,0
2015-02-22 20:00,0,0,0,0,0
2015-02-22 21:00,0,0,0,0,0
2015-02-22 22:00,0,0,0,0,0
2015-02-22 23:00,0,0,0,0,0
2015-02-23 0:00,0,0,0,0,0
2015-02-23 1:00,0,0,0,0,0
2015-02-23 2:00,0,0,0,0,0
2015-02-23 3:00,0,0,0,0,0
2015-02-23 4:00,0,0,0,0,0
2015-02-23 5:00,0,0,0,0,0
2015-02-23 6:00,0,0,0,0,0
2015-02-23 7:00,0,0,0,0,0
2015-02-23 8:00,2,1,0,0,0
2015-02-23 9:00,50,32,41,19,19
2015-02-23 10:00,157,115,155,92,92
2015-02-23 11:00,313,207,298,104,104
2015-02-23 12:00,307,200,316,242,242
2015-02-23 13:00,412,243,392,355,355
2015-02-23 14:00,629,421,665,345,345
2015-02-23 15:00,511,399,548,305,305
2015-02-23 16:00,297,255,374,227,227
2015-02-23 17:00,293,210,345,123,123
2015-02-23 18:00,84,50,72,22,22
2015-02-23 19:00,2,0,0,0,0
2015-02-23 20:00,0,0,0,0,0
2015-02-23 21:00,0,0,0,0,0
2015-02-23 22:00,0,0,0,0,0
2015-02-23 23:00,0,0,0,0,0
2015-02-24 0:00,0,0,0,0,0
2015-02-24 1:00,0,0,0,0,0
2015-02-24 2:00,0,0,0,0,0
2015-02-24 3:00,0,0,0,0,0
2015-02-24 4:00,0,0,0,0,0
2015-02-24 5:00,0,0,0,0,0
2015-02-24 6:00,0,0,0,0,0
2015-02-24 7:00,0,0,0,0,0
2015-02-24 8:00,7,6,5,5,5
2015-02-24 9:00,125,75,130,45,45
2015-02-24 10:00,268,86,216,167,167
2015-02-24 11:00,554,324,560,256,256
2015-02-24 12:00,708,451,735,247,247
2015-02-24 13:00,771,534,799,352,352
2015-02-24 14:00,756,551,821,322,322
2015-02-24 15:00,675,526,777,310,310
2015-02-24 16:00,509,448,664,237,237
2015-02-24 17:00,342,291,455,132,132
2015-02-24 18:00,94,75,112,22,22
2015-02-24 19:00,3,0,0,0,0
2015-02-24 20:00,0,0,0,0,0
2015-02-24 21:00,0,0,0,0,0
2015-02-24 22:00,0,0,0,0,0
2015-02-24 23:00,0,0,0,0,0
2015-02-25 0:00,0,0,0,0,0
2015-02-25 1:00,0,0,0,0,0
2015-02-25 2:00,0,0,0,0,0
2015-02-25 3:00,0,0,0,0,0
2015-02-25 4:00,0,0,0,0,0
2015-02-25 5:00,0,0,0,0,0
2015-02-25 6:00,0,0,0,0,0
